,vbias,rbias,ibias,ibias_meas,counts,vtrig,count_time,count_rate,att_db,delay,port,device
0,0,100000,0,-3.54E-08,0,0.03,1,0,inf,0.1,1,J5
1,0.006,100000,6.00E-08,-3.73E-08,0,0.03,1,0,inf,0.1,1,J5
2,0.012,100000,1.20E-07,2.25E-08,0,0.03,1,0,inf,0.1,1,J5
3,0.018,100000,1.80E-07,8.24E-08,0,0.03,1,0,inf,0.1,1,J5
4,0.024,100000,2.40E-07,1.42E-07,0,0.03,1,0,inf,0.1,1,J5
5,0.03,100000,3.00E-07,2.02E-07,0,0.03,1,0,inf,0.1,1,J5
6,0.036,100000,3.60E-07,2.62E-07,0,0.03,1,0,inf,0.1,1,J5
7,0.042,100000,4.20E-07,3.22E-07,0,0.03,1,0,inf,0.1,1,J5
8,0.048,100000,4.80E-07,3.82E-07,0,0.03,1,0,inf,0.1,1,J5
9,0.054,100000,5.40E-07,4.42E-07,0,0.03,1,0,inf,0.1,1,J5
10,0.06,100000,6.00E-07,5.03E-07,0,0.03,1,0,inf,0.1,1,J5
11,0.066,100000,6.60E-07,5.62E-07,0,0.03,1,0,inf,0.1,1,J5
12,0.072,100000,7.20E-07,6.22E-07,0,0.03,1,0,inf,0.1,1,J5
13,0.078,100000,7.80E-07,6.82E-07,0,0.03,1,0,inf,0.1,1,J5
14,0.084,100000,8.40E-07,7.42E-07,0,0.03,1,0,inf,0.1,1,J5
15,0.09,100000,9.00E-07,8.02E-07,0,0.03,1,0,inf,0.1,1,J5
16,0.096,100000,9.60E-07,8.62E-07,0,0.03,1,0,inf,0.1,1,J5
17,0.102,100000,1.02E-06,9.23E-07,0,0.03,1,0,inf,0.1,1,J5
18,0.108,100000,1.08E-06,9.82E-07,0,0.03,1,0,inf,0.1,1,J5
19,0.114,100000,1.14E-06,1.04E-06,0,0.03,1,0,inf,0.1,1,J5
20,0.12,100000,1.20E-06,1.10E-06,0,0.03,1,0,inf,0.1,1,J5
21,0.126,100000,1.26E-06,1.16E-06,0,0.03,1,0,inf,0.1,1,J5
22,0.132,100000,1.32E-06,1.22E-06,0,0.03,1,0,inf,0.1,1,J5
23,0.138,100000,1.38E-06,1.28E-06,0,0.03,1,0,inf,0.1,1,J5
24,0.144,100000,1.44E-06,1.34E-06,0,0.03,1,0,inf,0.1,1,J5
25,0.15,100000,1.50E-06,1.40E-06,0,0.03,1,0,inf,0.1,1,J5
26,0.156,100000,1.56E-06,1.46E-06,0,0.03,1,0,inf,0.1,1,J5
27,0.162,100000,1.62E-06,1.52E-06,0,0.03,1,0,inf,0.1,1,J5
28,0.168,100000,1.68E-06,1.58E-06,0,0.03,1,0,inf,0.1,1,J5
29,0.174,100000,1.74E-06,1.64E-06,0,0.03,1,0,inf,0.1,1,J5
30,0.18,100000,1.80E-06,1.70E-06,0,0.03,1,0,inf,0.1,1,J5
31,0.186,100000,1.86E-06,1.76E-06,0,0.03,1,0,inf,0.1,1,J5
32,0.192,100000,1.92E-06,1.82E-06,0,0.03,1,0,inf,0.1,1,J5
33,0.198,100000,1.98E-06,1.88E-06,0,0.03,1,0,inf,0.1,1,J5
34,0.204,100000,2.04E-06,1.94E-06,0,0.03,1,0,inf,0.1,1,J5
35,0.21,100000,2.10E-06,2.00E-06,0,0.03,1,0,inf,0.1,1,J5
36,0.216,100000,2.16E-06,2.06E-06,0,0.03,1,0,inf,0.1,1,J5
37,0.222,100000,2.22E-06,2.12E-06,0,0.03,1,0,inf,0.1,1,J5
38,0.228,100000,2.28E-06,2.18E-06,0,0.03,1,0,inf,0.1,1,J5
39,0.234,100000,2.34E-06,2.24E-06,0,0.03,1,0,inf,0.1,1,J5
40,0.24,100000,2.40E-06,2.30E-06,0,0.03,1,0,inf,0.1,1,J5
41,0.246,100000,2.46E-06,2.36E-06,0,0.03,1,0,inf,0.1,1,J5
42,0.252,100000,2.52E-06,2.42E-06,0,0.03,1,0,inf,0.1,1,J5
43,0.258,100000,2.58E-06,2.48E-06,0,0.03,1,0,inf,0.1,1,J5
44,0.264,100000,2.64E-06,2.54E-06,0,0.03,1,0,inf,0.1,1,J5
45,0.27,100000,2.70E-06,2.60E-06,0,0.03,1,0,inf,0.1,1,J5
46,0.276,100000,2.76E-06,2.66E-06,0,0.03,1,0,inf,0.1,1,J5
47,0.282,100000,2.82E-06,2.72E-06,0,0.03,1,0,inf,0.1,1,J5
48,0.288,100000,2.88E-06,2.78E-06,0,0.03,1,0,inf,0.1,1,J5
49,0.294,100000,2.94E-06,2.84E-06,0,0.03,1,0,inf,0.1,1,J5
50,0.3,100000,3.00E-06,2.90E-06,0,0.03,1,0,inf,0.1,1,J5
51,0.306,100000,3.06E-06,2.96E-06,0,0.03,1,0,inf,0.1,1,J5
52,0.312,100000,3.12E-06,3.02E-06,0,0.03,1,0,inf,0.1,1,J5
53,0.318,100000,3.18E-06,3.08E-06,0,0.03,1,0,inf,0.1,1,J5
54,0.324,100000,3.24E-06,3.14E-06,0,0.03,1,0,inf,0.1,1,J5
55,0.33,100000,3.30E-06,3.20E-06,0,0.03,1,0,inf,0.1,1,J5
56,0.336,100000,3.36E-06,3.26E-06,0,0.03,1,0,inf,0.1,1,J5
57,0.342,100000,3.42E-06,3.32E-06,0,0.03,1,0,inf,0.1,1,J5
58,0.348,100000,3.48E-06,3.38E-06,0,0.03,1,0,inf,0.1,1,J5
59,0.354,100000,3.54E-06,3.44E-06,0,0.03,1,0,inf,0.1,1,J5
60,0.36,100000,3.60E-06,3.50E-06,0,0.03,1,0,inf,0.1,1,J5
61,0.366,100000,3.66E-06,3.56E-06,0,0.03,1,0,inf,0.1,1,J5
62,0.372,100000,3.72E-06,3.62E-06,0,0.03,1,0,inf,0.1,1,J5
63,0.378,100000,3.78E-06,3.68E-06,0,0.03,1,0,inf,0.1,1,J5
64,0.384,100000,3.84E-06,3.74E-06,0,0.03,1,0,inf,0.1,1,J5
65,0.39,100000,3.90E-06,3.80E-06,0,0.03,1,0,inf,0.1,1,J5
66,0.396,100000,3.96E-06,3.86E-06,0,0.03,1,0,inf,0.1,1,J5
67,0.402,100000,4.02E-06,3.92E-06,0,0.03,1,0,inf,0.1,1,J5
68,0.408,100000,4.08E-06,3.98E-06,0,0.03,1,0,inf,0.1,1,J5
69,0.414,100000,4.14E-06,4.04E-06,1,0.03,1,1,inf,0.1,1,J5
70,0.42,100000,4.20E-06,4.10E-06,1,0.03,1,1,inf,0.1,1,J5
71,0.426,100000,4.26E-06,4.16E-06,0,0.03,1,0,inf,0.1,1,J5
72,0.432,100000,4.32E-06,4.22E-06,1,0.03,1,1,inf,0.1,1,J5
73,0.438,100000,4.38E-06,4.28E-06,1,0.03,1,1,inf,0.1,1,J5
74,0.444,100000,4.44E-06,4.34E-06,2,0.03,1,2,inf,0.1,1,J5
75,0.45,100000,4.50E-06,4.40E-06,0,0.03,1,0,inf,0.1,1,J5
76,0.456,100000,4.56E-06,4.46E-06,1,0.03,1,1,inf,0.1,1,J5
77,0.462,100000,4.62E-06,4.52E-06,2,0.03,1,2,inf,0.1,1,J5
78,0.468,100000,4.68E-06,4.58E-06,3,0.03,1,3,inf,0.1,1,J5
79,0.474,100000,4.74E-06,4.64E-06,2,0.03,1,2,inf,0.1,1,J5
80,0.48,100000,4.80E-06,4.70E-06,3,0.03,1,3,inf,0.1,1,J5
81,0.486,100000,4.86E-06,4.76E-06,2,0.03,1,2,inf,0.1,1,J5
82,0.492,100000,4.92E-06,4.82E-06,3,0.03,1,3,inf,0.1,1,J5
83,0.498,100000,4.98E-06,4.88E-06,1,0.03,1,1,inf,0.1,1,J5
84,0.504,100000,5.04E-06,4.94E-06,3,0.03,1,3,inf,0.1,1,J5
85,0.51,100000,5.10E-06,5.00E-06,1,0.03,1,1,inf,0.1,1,J5
86,0.516,100000,5.16E-06,5.06E-06,1,0.03,1,1,inf,0.1,1,J5
87,0.522,100000,5.22E-06,5.12E-06,3,0.03,1,3,inf,0.1,1,J5
88,0.528,100000,5.28E-06,5.18E-06,6,0.03,1,6,inf,0.1,1,J5
89,0.534,100000,5.34E-06,5.24E-06,5,0.03,1,5,inf,0.1,1,J5
90,0.54,100000,5.40E-06,5.30E-06,2,0.03,1,2,inf,0.1,1,J5
91,0.546,100000,5.46E-06,5.36E-06,2,0.03,1,2,inf,0.1,1,J5
92,0.552,100000,5.52E-06,5.42E-06,4,0.03,1,4,inf,0.1,1,J5
93,0.558,100000,5.58E-06,5.48E-06,5,0.03,1,5,inf,0.1,1,J5
94,0.564,100000,5.64E-06,5.54E-06,6,0.03,1,6,inf,0.1,1,J5
95,0.57,100000,5.70E-06,5.60E-06,4,0.03,1,4,inf,0.1,1,J5
96,0.576,100000,5.76E-06,5.66E-06,3,0.03,1,3,inf,0.1,1,J5
97,0.582,100000,5.82E-06,5.72E-06,7,0.03,1,7,inf,0.1,1,J5
98,0.588,100000,5.88E-06,5.78E-06,7,0.03,1,7,inf,0.1,1,J5
99,0.594,100000,5.94E-06,5.84E-06,5,0.03,1,5,inf,0.1,1,J5
100,0.6,100000,6.00E-06,5.90E-06,4,0.03,1,4,inf,0.1,1,J5
101,0.606,100000,6.06E-06,5.96E-06,7,0.03,1,7,inf,0.1,1,J5
102,0.612,100000,6.12E-06,6.02E-06,5,0.03,1,5,inf,0.1,1,J5
103,0.618,100000,6.18E-06,6.08E-06,7,0.03,1,7,inf,0.1,1,J5
104,0.624,100000,6.24E-06,6.14E-06,15,0.03,1,15,inf,0.1,1,J5
105,0.63,100000,6.30E-06,6.20E-06,9,0.03,1,9,inf,0.1,1,J5
106,0.636,100000,6.36E-06,6.26E-06,5,0.03,1,5,inf,0.1,1,J5
107,0.642,100000,6.42E-06,6.32E-06,5,0.03,1,5,inf,0.1,1,J5
108,0.648,100000,6.48E-06,6.38E-06,5,0.03,1,5,inf,0.1,1,J5
109,0.654,100000,6.54E-06,6.44E-06,11,0.03,1,11,inf,0.1,1,J5
110,0.66,100000,6.60E-06,6.50E-06,4,0.03,1,4,inf,0.1,1,J5
111,0.666,100000,6.66E-06,6.56E-06,10,0.03,1,10,inf,0.1,1,J5
112,0.672,100000,6.72E-06,6.62E-06,6,0.03,1,6,inf,0.1,1,J5
113,0.678,100000,6.78E-06,6.68E-06,6,0.03,1,6,inf,0.1,1,J5
114,0.684,100000,6.84E-06,6.74E-06,2,0.03,1,2,inf,0.1,1,J5
115,0.69,100000,6.90E-06,6.80E-06,7,0.03,1,7,inf,0.1,1,J5
116,0.696,100000,6.96E-06,6.86E-06,4,0.03,1,4,inf,0.1,1,J5
117,0.702,100000,7.02E-06,6.92E-06,9,0.03,1,9,inf,0.1,1,J5
118,0.708,100000,7.08E-06,6.98E-06,10,0.03,1,10,inf,0.1,1,J5
119,0.714,100000,7.14E-06,7.04E-06,9,0.03,1,9,inf,0.1,1,J5
120,0.72,100000,7.20E-06,7.10E-06,13,0.03,1,13,inf,0.1,1,J5
121,0.726,100000,7.26E-06,7.16E-06,5,0.03,1,5,inf,0.1,1,J5
122,0.732,100000,7.32E-06,7.22E-06,8,0.03,1,8,inf,0.1,1,J5
123,0.738,100000,7.38E-06,7.28E-06,7,0.03,1,7,inf,0.1,1,J5
124,0.744,100000,7.44E-06,7.34E-06,7,0.03,1,7,inf,0.1,1,J5
125,0.75,100000,7.50E-06,7.40E-06,10,0.03,1,10,inf,0.1,1,J5
126,0.756,100000,7.56E-06,7.46E-06,6,0.03,1,6,inf,0.1,1,J5
127,0.762,100000,7.62E-06,7.52E-06,6,0.03,1,6,inf,0.1,1,J5
128,0.768,100000,7.68E-06,7.58E-06,4,0.03,1,4,inf,0.1,1,J5
129,0.774,100000,7.74E-06,7.64E-06,6,0.03,1,6,inf,0.1,1,J5
130,0.78,100000,7.80E-06,7.70E-06,11,0.03,1,11,inf,0.1,1,J5
131,0.786,100000,7.86E-06,7.76E-06,8,0.03,1,8,inf,0.1,1,J5
132,0.792,100000,7.92E-06,7.82E-06,6,0.03,1,6,inf,0.1,1,J5
133,0.798,100000,7.98E-06,7.88E-06,11,0.03,1,11,inf,0.1,1,J5
134,0.804,100000,8.04E-06,7.94E-06,2,0.03,1,2,inf,0.1,1,J5
135,0.81,100000,8.10E-06,8.00E-06,5,0.03,1,5,inf,0.1,1,J5
136,0.816,100000,8.16E-06,8.06E-06,8,0.03,1,8,inf,0.1,1,J5
137,0.822,100000,8.22E-06,8.12E-06,11,0.03,1,11,inf,0.1,1,J5
138,0.828,100000,8.28E-06,8.18E-06,9,0.03,1,9,inf,0.1,1,J5
139,0.834,100000,8.34E-06,8.24E-06,7,0.03,1,7,inf,0.1,1,J5
140,0.84,100000,8.40E-06,8.30E-06,8,0.03,1,8,inf,0.1,1,J5
141,0.846,100000,8.46E-06,8.36E-06,5,0.03,1,5,inf,0.1,1,J5
142,0.852,100000,8.52E-06,8.42E-06,4,0.03,1,4,inf,0.1,1,J5
143,0.858,100000,8.58E-06,8.48E-06,10,0.03,1,10,inf,0.1,1,J5
144,0.864,100000,8.64E-06,8.54E-06,8,0.03,1,8,inf,0.1,1,J5
145,0.87,100000,8.70E-06,8.60E-06,4,0.03,1,4,inf,0.1,1,J5
146,0.876,100000,8.76E-06,8.66E-06,7,0.03,1,7,inf,0.1,1,J5
147,0.882,100000,8.82E-06,8.72E-06,3,0.03,1,3,inf,0.1,1,J5
148,0.888,100000,8.88E-06,8.78E-06,7,0.03,1,7,inf,0.1,1,J5
149,0.894,100000,8.94E-06,8.84E-06,4,0.03,1,4,inf,0.1,1,J5
150,0.9,100000,9.00E-06,8.90E-06,7,0.03,1,7,inf,0.1,1,J5
151,0.906,100000,9.06E-06,8.96E-06,5,0.03,1,5,inf,0.1,1,J5
152,0.912,100000,9.12E-06,9.02E-06,4,0.03,1,4,inf,0.1,1,J5
153,0.918,100000,9.18E-06,9.08E-06,8,0.03,1,8,inf,0.1,1,J5
154,0.924,100000,9.24E-06,9.14E-06,5,0.03,1,5,inf,0.1,1,J5
155,0.93,100000,9.30E-06,1.86E-06,0,0.03,1,0,inf,0.1,1,J5
156,0.936,100000,9.36E-06,1.88E-06,0,0.03,1,0,inf,0.1,1,J5
157,0.942,100000,9.42E-06,1.89E-06,0,0.03,1,0,inf,0.1,1,J5
158,0.948,100000,9.48E-06,1.90E-06,0,0.03,1,0,inf,0.1,1,J5
159,0.954,100000,9.54E-06,1.91E-06,0,0.03,1,0,inf,0.1,1,J5
160,0.96,100000,9.60E-06,1.92E-06,0,0.03,1,0,inf,0.1,1,J5
161,0.966,100000,9.66E-06,1.94E-06,0,0.03,1,0,inf,0.1,1,J5
162,0.972,100000,9.72E-06,1.95E-06,0,0.03,1,0,inf,0.1,1,J5
163,0.978,100000,9.78E-06,1.96E-06,0,0.03,1,0,inf,0.1,1,J5
164,0.984,100000,9.84E-06,1.97E-06,0,0.03,1,0,inf,0.1,1,J5
165,0.99,100000,9.90E-06,1.98E-06,0,0.03,1,0,inf,0.1,1,J5
166,0.996,100000,9.96E-06,2.00E-06,0,0.03,1,0,inf,0.1,1,J5
167,1.002,100000,1.00E-05,2.01E-06,0,0.03,1,0,inf,0.1,1,J5
168,1.008,100000,1.01E-05,2.02E-06,0,0.03,1,0,inf,0.1,1,J5
169,1.014,100000,1.01E-05,2.03E-06,0,0.03,1,0,inf,0.1,1,J5
170,1.02,100000,1.02E-05,2.04E-06,0,0.03,1,0,inf,0.1,1,J5
171,1.026,100000,1.03E-05,2.06E-06,0,0.03,1,0,inf,0.1,1,J5
172,1.032,100000,1.03E-05,2.07E-06,0,0.03,1,0,inf,0.1,1,J5
173,1.038,100000,1.04E-05,2.08E-06,0,0.03,1,0,inf,0.1,1,J5
174,1.044,100000,1.04E-05,2.09E-06,0,0.03,1,0,inf,0.1,1,J5
175,1.05,100000,1.05E-05,2.10E-06,0,0.03,1,0,inf,0.1,1,J5
176,1.056,100000,1.06E-05,2.12E-06,0,0.03,1,0,inf,0.1,1,J5
177,1.062,100000,1.06E-05,2.13E-06,0,0.03,1,0,inf,0.1,1,J5
178,1.068,100000,1.07E-05,2.14E-06,0,0.03,1,0,inf,0.1,1,J5
179,1.074,100000,1.07E-05,2.15E-06,0,0.03,1,0,inf,0.1,1,J5
180,1.08,100000,1.08E-05,2.16E-06,0,0.03,1,0,inf,0.1,1,J5
181,1.086,100000,1.09E-05,2.18E-06,0,0.03,1,0,inf,0.1,1,J5
182,1.092,100000,1.09E-05,2.19E-06,0,0.03,1,0,inf,0.1,1,J5
183,1.098,100000,1.10E-05,2.20E-06,0,0.03,1,0,inf,0.1,1,J5
184,1.104,100000,1.10E-05,2.21E-06,0,0.03,1,0,inf,0.1,1,J5
185,1.11,100000,1.11E-05,2.22E-06,0,0.03,1,0,inf,0.1,1,J5
186,1.116,100000,1.12E-05,2.24E-06,0,0.03,1,0,inf,0.1,1,J5
187,1.122,100000,1.12E-05,2.25E-06,0,0.03,1,0,inf,0.1,1,J5
188,1.128,100000,1.13E-05,2.26E-06,0,0.03,1,0,inf,0.1,1,J5
189,1.134,100000,1.13E-05,2.27E-06,0,0.03,1,0,inf,0.1,1,J5
190,1.14,100000,1.14E-05,2.29E-06,0,0.03,1,0,inf,0.1,1,J5
191,1.146,100000,1.15E-05,2.30E-06,0,0.03,1,0,inf,0.1,1,J5
192,1.152,100000,1.15E-05,2.31E-06,0,0.03,1,0,inf,0.1,1,J5
